,,,,,,,,,
11258,44,Oct 91,Prof. Madhavarao,,59,U 08/06,,44,
11259,44,Oct 91,W.K. Clifford,A.M. Nash,45,Feb 92,57,44,
10260,44,Oct 91,E. Catalan,R.W. Genese,xx,xx,57,41,
11261,44,Oct 91,Prof. Keelhoff,"G.B.M. Zerr
W.J. Greenstreet","45
45","Jul 92
Jul 92","58
58",44,
11262,44,Oct 91,Prof. Mukhopadhyay,P.T. Stephenson,xx,xx,91,45,
11263,44,Oct 91,J. Wolstenholme,H.W. Curjel,xx,xx,59,61,
11264,44,Oct 91,G.B.M. Zerr,G.BM. Zerr,55,Mar 02,77,44,
11265,44,Oct 91,Prof. Harkema,,92,U 04/09,,92,
11266,44,Oct 91,C.B.S. Cavallin,W.J. Greenstreet,xx,xx,58,48,
11267,44,Oct 91,B. Chakravarti,,92,U 01/09,,22,
11268,44,Oct 91,Prof. Lemoine,,,,,48,
11269,44,Oct 91,N. Sarkar,"C. Morgan
Ratram Aiyar","45
45","Apr 92
Apr 92","57
57",41,
11270,44,Oct 91,B.O. Pierce,,61,U 08/08,,17,
11271,44,Oct 91,Editor,"D. Biddle
V. Ramaswami Aiyar","44
xx","Dec 91
xx","56
59",47,
11272,44,Oct 91,G.H. Bryan,"H.W. Curjel
E. Lampe","49
49","Jul 96
Jul 96","66
66",17,
11273,44,Oct 91,A.E. Daniels,G.B.M. Zerr,xx,xx,58,48,
11274,44,Oct 91,G.E. Crawford,"H.W. Curjel
N. Sarkar","xx
xx","xx
xx","57
57",46,
11275,44,Oct 91,R. Tucker,,,,,41,
11276,44,Oct 91,D. Edwardes,H.W. Curjel,xx,xx,58,22,
11277,44,Oct 91,H.J. Woodall,"H.J. Woodall
Prof. Coondoo","xx
xx","xx
xx","64
64",68,
11278,44,Oct 91,D. Biddle,"G.B.M. Zerr
D. Biddle","45
45","Feb 92
xx","58
58",56,
11279,44,Oct 91,T. Roach,T. Roach,xx,xx,58,6,
11280,44,Oct 91,Morgan Brierley,L.J. Serin,59,Jul 06,85,17,
11281,44,Oct 91,A.J. Pressland,H.W. Curjel,46,Sep 93,60,86,
11282,44,Oct 91,R. Knowles,"G.B.M. Zerr
B. Chakravarti","xx
xx","xx
xx","61
61",44,
11283,44,Oct 91,H.W. Pyddoke,H.W. Pyddoke,45,Feb 92,57,9,
11284,44,Oct 91,E.M. Langley,"I. Arnold
J. Rice","45
45","Mar 92
Mar 92","57
57",41,
11285,44,Oct 91,A.J. Pressland,"R. Knowles
C.B.S. Cavallin","xx
xx","xx
xx","57
57",48,
11286,44,Oct 91,John Griffiths,,,,,43,
11287,44,Oct 91,R. Knowles,"H.W. Curjel
Prof. Mukhopadhyay","xx
xx","xx
xx","58
58",61,
11288,44,Nov 91,J.J. Sylvester,,,,,9,
11289,44,Nov 91,V. Ramaswami Aiyar,"Sonti V. Ramamurty
M.T. Naraniengar","xx
xx","xx
xx","91
91",17,
11290,44,Nov 91,Prof. Morley,,63,U 01/10,,44,
11291,44,Nov 91,H.L. Orchard,H.W. Curjel,xx,xx,59,18,
11292,44,Nov 91,J.C Malet,,65,U 03/12,,45,
11293,44,Nov 91,J. Wolstenholme,,,,,44,
11294,44,Nov 91,Prof. Sollertinsky,"P.H. Schoute
Prof. Morel","45
45","Aug 92
Aug 92","58
58",41,
11295,44,Nov 91,Prof. Neuberg,,57,U 10/04,,8,
11296,44,Nov 91,C.B.S. Cavallin,,,,,20,
11297,44,Nov 91,B. Chakravarti,"T. Galliers
Prof. Radikanshuan","45
45","Feb 92
Feb 92","57
57",17,
11298,44,Nov 91,N. Sarkar,Sonti V. Ramamurty,62,Jul 09,92,17,
11299,44,Nov 91,B.O. Pierce,"H.W. Curjel
Prof. Bhattacharya","45
45","Feb 92
Feb 92","57
57",44,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
11300,44,Nov 91,G.B.M. Zerr,"G.B.M. Zerr
A.D. Roberts
R. Knowles","54
54
54","Sep 01
Sep 01
Sep 01","76
76
76",3,
11301,44,Nov 91,M.W. Crofton,H.J. Woodall,xx,xx,57,5,
11302,44,Nov 91,Prof. Riboud,A. Cunningham,xx,xx,90,9,
11303,44,Nov 91,Prof. de Bōzóby,"H.W. Curjel
A.D. Roberts","xx
xx","xx
xx","57
57",9,
11304,44,Nov 91,Editor,"D. Biddle
M. Brierley","45
45","Feb 92
Feb 92","57
57",41,
11305,44,Nov 91,J.J. Barniville,,,,,14,
11306,44,Nov 91,A.J. Pressland,H.W. Curjel,xx,xx,59,48,
11307,44,Nov 91,G.F. Howse,,,,,17,
11308,44,Nov 91,G.H. Bryan,,60,U 12/07,,41,
11309,44,Nov 91,E.M. Langley,,,,,41,
11310,44,Nov 91,J. Griffiths,,61,U 01/08,,41,
11311,44,Nov 91,Madame. VveF.Prime,P.H. Schoute,45,Jan 92,57,44,
11312,44,Nov 91,J.C. St. Clair,J.C. St. Clair,xx,xx,58,41,
11313,44,Nov 91,W.J. Greenstreet,,59,U 01/06,,44,
11314,44,Nov 91,A.E. Thomas,,59,U 08/06,,41,
11315,44,Nov 91,I. Arnold,"I. Arnold
Krishmachandra De","49
49","Feb 96
Feb 96","65
65",47,
11316,44,Nov 91,G.E. Crawford,"P.H. Schoute
H.W. Curjel","45
45","Feb 92
Feb 92","57
57",44,
11317,44,Nov 91,J.E. Campbell,,,,,45,
11318,44,Nov 91,C. Morgan,C. Morgan,46,Feb 93,59,31,
11319,44,Nov 91,R. Tucker,R. Tucker,xx,xx,57,41,
11320,44,Nov 91,D. Biddle,"W.S.B. Woolhouse
Rev. R. Kolbe","45
xx","Jan 92
xx","57
57",12,
11321,44,Nov 91,H.J. Woodall,,,,,8,
11322,44,Nov 91,R. Knowles,"T. Galliers
Prof. Radikanshuan","xx
xx","xx
xx","58
58",48,
11323,44,Nov 91,Morgan Brierley,,,,,41,
11324,44,Nov 91,R.W.D. Christie,,,,,9,
11325,44,Nov 91,G.H. Hopkins,H.W. Curjel,xx,xx,59,46,
11326,44,Nov 91,E.H. Moore,H.J. Woodall,50,Sep 97,68,22,
11327,44,Nov 91,J.E. Hendricks,"W.F. Beard
Henry Riddell","xx
xx","xx
xx","87
87",47,
11328,44,Nov 91,H. Fortey,"Prof. Morley
H.W. Curjel","xx
xx","xx
xx","57
57",79,
11329,44,Dec 91,J.J. Sylvester,,63,U 08/10,,23,
11330,44,Dec 91,V. Ramaswami Aiyar,"P.H. Schoute
Prof. Bhattacharya","45
45","Apr 92
Apr 92","57
57",46,
11331,44,Dec 91,Prof. Morley,,,,,44,
11332,44,Dec 91,J. Wolstenholme,,,,,44,
11333,44,Dec 91,G.B.M. Zerr,,59,U 06/06,,44,
11334,44,Dec 91,E. Lampe,"H.W. Curjel
F.X. de Wachter","45
45","Feb 92
Feb 92","57
57",45,
11335,44,Dec 91,Ramachandra Row,,,,,9,
11336,44,Dec 91,F.M. Shields,,,,,11,
11337,44,Dec 91,R. Curtis,"P.H. Schoute
N. Sarkar","45
45","Feb 92
Feb 92","57
57",44,
11338,44,Dec 91,Prof. Neuberg,,,,,46,
11339,44,Dec 91,Prof. Lemoine,H.W. Curjel,50,Oct 97,68,41,
11340,44,Dec 91,G. de Longchamps,"R. Knowles
Prof. Aiyar","xx
xx","xx
xx","57
57",48,
11341,44,Dec 91,E. Vigarié,,59,U 11/06,,44,
11342,44,Dec 91,Editor,,,,,41,
11343,44,Dec 91,R. Tucker,R. Tucker,45,Apr 92,57,41,
11344,44,Dec 91,D. Biddle,,61,U 08/08,,46,
11345,44,Dec 91,"T. Roach
[Repurposed and solved as
12834]",,,,,11,
11346,44,Dec 91,H.J. Woodall,,59,U 11/06,,44,
11347,44,Dec 91,R. Lachlan,"H.J. Woodall
N. Sarkar","xx
xx","xx
xx","58
58",10,
11348,44,Dec 91,M. Brierley,"R. Knowles
W.J. Greenstreet","xx
xx","xx
xx","58
58",22,
11349,44,Dec 91,A.S. Ramsay,"H.W. Curjel
Prof. Madhavarao","xx
xx","xx
xx","57
57",46,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
11350,44,Dec 91,Belle Easton,"H.W. Curjel
C.B.S. Cavallin","45
45","Aug 92
Aug 92","58
58",17,
11351,44,Dec 91,G. Heppel,"G.B.M. Zerr
Prof. Bhattacharya","45
45","Feb 92
Feb 52","57
57",41,
11352,44,Dec 91,G.S. Carr,W.L. Marr,62,Sep 09,92,17,
11353,44,Dec 91,H.W. Curjel,H.W. Curjel,xx,xx,58,11s,
11354,44,Dec 91,W.J. Greenstreet,"P.H. Schoute
R. Knowles","45
45","Feb 92
Feb 92","57
57",48,
11355,44,Dec 91,A.J. Pressland,"A.J. Pressland
H.J. Woodall","45
45","Mar 92
Mar 92","57
57",41,
11356,44,Dec 91,E.M. Langley,"James Rice
Prof. Bhattacharya","45
45","Oct 92
Oct 92","58
58",41,
11357,44,Dec 91,G.E. Crawford,H.W. Curjel,xx,xx,58,41,
11358,44,Dec 91,J.C. St. Clair,,,,,41,
11359,44,Dec 91,J. Boland,,,,,12,
11360,44,Dec 91,R.W.D. Christie,,,,,12,
11361,44,Dec 91,T.P. Kirkman,,,,,71,
11362,44,Dec 91,W.W. Johnson,P.H. Schoute,xx,xx,57,41,
11363,44,Dec 91,William Hoover,"A.S. Ramsay
H.W. Curjel","45
45","Mar 92
Mar 92","57
57",17,
11364,44,Dec 91,R. Knowles,H.W. Curjel,50,Dec 97,68,45,
11365,44,Dec 91,Dr. Hopkinson,,59,U 07/06,,17,
11366,xx,xx,LMS communication,Miss Hilda Hudson,45,Jan 92,57,41,
11367,45,Jan 92,J.J. Sylvester,,66,U 04/13,,6,
11368,45,Jan 92,S. Haughton,H.J. Woodall,45,Feb 92,57,17,
11369,45,Jan 92,P.H. Schoute,,,,,44,
11370,45,Jan 92,"W.K. Clifford
[Corrected ET Nov 09]",J. Blaikie,62,Nov 09,92,22,
11371,45,Jan 92,G.M. Minchin,A. Anderson,xx,xx,57,11,
11372,45,Jan 92,J.C. Malet,,65,U 08/12,,44,
11373,45,Jan 92,V. Ramaswami Aiyar,,,,,25,
11374,45,Jan 92,Prof Morley,,,,,41,
11375,45,Jan 92,G.B.M. Zerr,"H.W. Curjel
G.B.M. Zerr","xx
xx","xx
xx","58
82",52,
11376,45,Jan 92,Prof. Curtis,H.W. Curjel,45,Sep 92,58,48,
11377,45,Jan 92,Prof. Neuberg,"V. Ramaswami Aiyar
B. Chakravarti","45
45","Aug 92
Aug 92","58
58",41,
11378,45,Jan 92,Prof. G. de Longchamps,"H.J. Woodall
R. Knowles","xx
xx","xx
xx","57
57",9,
11379,45,Jan 92,Prof Vigarié,,,,,48,
11380,45,Jan 92,Prof. Bernés,W.J. Greenstreet,xx,xx,60,41,
11381,45,Jan 92,Prof. Michel,"Prof. Morel
Ignacio Beyens","xx
xx","xx
xx","58
58",44,
11382,45,Jan 92,Prof. Tissot,R.F. Davis,45,Sep 92,58,41,
11383,45,Jan 92,Prof. Steggall,H.W. Curjel,45,Sep 92,58,72,
11384,45,Jan 92,Prof. Nixon,"W.J. Johnson
R. Henderson","45
45","Apr 92
Apr 92","57
57",41,
11385,45,Jan 92,J. Wolstenholme,"W.N. Baily
S.F. Kirby","xx
xx","xx
xx","110
110",48,
11386,45,Jan 92,R.W. Genese,"W.J. Johnson
James Rice","45
45","Apr 92
Apr 92","57
57",41,
11387,45,Jan 92,Editor,"H.W. Curjel
Prof. Radhakinshnan","45
45","Apr 92
Apr 92","57
57",48,
11388,45,Jan 92,The Bachelors of Cambridgebut solutionhasLet Down to his own inches by Non-Oedipus,"H.J. Woodall
T.P. Kirkman","45
45","Apr 92
May 92","57
57",10p,
11389,45,Jan 92,D. Biddle,H.W. Curjel,45,Aug 92,58,17,
11390,45,Jan 92,W.J. Greenstreet,,92,U 05/09,,41,
11391,45,Jan 92,R. Lachlan,"A.E. Jolliffe
Prof. Bhattacharya","45
45",Apr 92Apr 92,"57
57",45,
11392,45,Jan 92,E.M. Langley,"R. Knowles
Prof. Bhattacharya","xx
xx","xx
xx","57
57",45,
11393,45,Jan 92,H.W. Curjel,H.W. Curjel,xx,xx,58,9,
11394,45,Jan 92,H.W. Segar,H.W. Curjel,xx,xx,58,61,
11395,45,Jan 92,J.L. Mackenzie,"Prof. Sitaramayar
Prof. Radikanshuan","xx
xx","xx
xx","58
58",9,
11396,45,Jan 92,G.S. Carr,Henry Riddell,61,Aug 08,90,47,
11397,45,Jan 92,J.J. Barniville,,,,,44,
11398,45,Jan 92,A.J. Pressland,,,,,41,
11399,45,Jan 92,H.J. Woodall,,,,,6,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
11400,45,Jan 92,R. Tucker,,,,,41,
11401,45,Feb 92,J.J. Sylvester,,,,,9,
11402,45,Feb 92,P.H. Schoute,,61,U 02/08,,44,
11403,45,Feb 92,V. Ramaswami Aiyar,M.T. Naraniengar,xx,xx,98,45,
11404,45,Feb 92,Prof. Morley,,,,,41,
11405,45,Feb 92,M.W. Crofton,"H.J. Woodall
S.T. Shovelton
S. Narayana Aiyar","xx
xx
xx","xx
xx
xx","58
89
89",10,
11406,45,Feb 92,G.B.M. Zerr,G.B.M. Zerr,xx,xx,58,14,
11407,45,Feb 92,J. Wolstenholme,,,,,48,
11408,45,Feb 92,R.W. Genese,"R.F. Davis
T.W.K. Clarke","45
45","May 92
May 92","57
57",48,
11409,45,Feb 92,G.M. Minchin,H.W. Curjel,46,Apr 93,59,46,
11410,45,Feb 92,Prof. G. de Longchamps,"W.J. Greenstreet
Prof. Morel","xx
xx","xx
xx","62
62",87,
11411,45,Feb 92,Prof. Neuberg,"H.W. Curjel
F.W.A. Clarke","45
45","Apr 92
Apr 92","57
57",87,
11412,45,Feb 92,Prof. Tissot,H.W. Curjel,xx,xx,69,47,
11413,45,Feb 92,Prof. Barisien,"W.J. Greenstreet
Prof. Basu","xx
xx","xx
xx","62
62",89,
11414,45,Feb 92,Prof. Mannheim,"T.W.K. Clarke
Prof. Radikanshuan","54
45","Oct 92
Oct 92","58
58",41,
11415,45,Feb 92,Prof. Lévy,,65,U 02/12,,41,
11416,45,Feb 92,Prof. Bénézech,,,,,41,
11417,45,Feb 92,Prof. Gelin,"W.J. Greenstreet
R. Knowles","xx
xx","xx
xx","58
58",41,
11418,45,Feb 92,Prof. Liéger,"M. Brierley
R.F. Davis","45
45","Jun 92
Jun 92","57
57",41,
11419,45,Feb 92,F.M. Shields,,,,,46,
11420,45,Feb 92,Editor,"D. Biddle
M. Brierley","45
45","May 92
May 92","57
57",47,
11421,45,Feb 92,R. Tucker,,,,,41,
11422,45,Feb 92,D. Biddle,H.J. Woodall,46,Jan 93,59,10,
11423,45,Feb 92,R.W.D. Christie,"F.R.J. Hervey
E. Bordage","xx
xx","xx
xx","57
57",9,
11424,45,Feb 92,G.E. Crawford,"W.J. Greenstreet
Prof. Aiyar","45
45","Aug 92
Aug 92","58
58",44,
11425,45,Feb 92,H.J. Woodall,,,,,6,
11426,45,Feb 92,Col. H. Nuttall,H.J. Woodall,xx,xx,57,49,
11427,45,Feb 92,R. Lachlan,"K.J. Sanjána
R.F. Davis
Prof. Aiyar","53
xx
xx","Oct 00
xx
xx","74
58
58",44,
11428,45,Feb 92,W.J. Johnson,E.J. Nanson,xx,xx,94,44,
11429,45,Feb 92,E.M. Langley,"H.W. Curjel
Morgan Brierley","45
45","Jun 92
Jun 92","57
57",41,
11430,45,Feb 92,A.J. Pressland,,,,,41,
11431,45,Feb 92,G. Richardson,"T.W.K. Clarke
H.W. Curjel","45
45","May 92
May 92","57
57",48,
11432,45,Feb 92,I. Arnold,I. Arnold,45,Oct 92,58,47,
11433,45,Feb 92,W.J. Greenstreet,"H.W. Curjel
W.J. Greenstreet","xx
xx","xx
xx","59
59",41,
11434,45,Feb 92,H.W. Segar,,62,U 06/09,,25,
11435,45,Feb 92,G.J. Griffiths,H.W. Curjel,xx,xx,58,9,
11436,45,Feb 92,R.A. Roberts,,63,U 06/10,,46,
11437,45,Mar 92,J.J. Sylvester,H.W. Curjel,45,May 92,57,61,
11438,45,Mar 92,M.W. Crofton,,,,,44,
11439,45,Mar 92,G.M. Minchin,,,,,17,
11440,45,Mar 92,Prof. Morley,"P.H. Schoute
Prof. Bhattacharya","45
45","May 92
May 92","57
57",47,
11441,45,Mar 92,V. Ramaswami Aiyar,,,,,43,
11442,45,Mar 92,F.M. Shields,"G.B.M. Zerr
Prof. Bhattacharya","xx
xx","xx
xx","58
58",41,
11443,45,Mar 92,H.L. Orchard,"J.H. Grace
M. Brierley","45
45","May 92
May 92","xx
xx",44,
11444,45,Mar 92,G.B.M. Zerr,"J.H. Grace
M. Brierley","xx
xx","xx
xx","57
57",86,
11445,45,Mar 92,Prof. Davis,"G.E. Crawford
M. Brierley","45
45","Jun 92
Jun 92","57
57",41,
11446,45,Mar 92,Prof. Gob,"R.F. Davis
J.H. Grace","45
45","May 92
May 92","57
57",48,
11447,45,Mar 92,Prof. Laisant,"R.F. Davis
J.H. Grace","45
45","May 92
May 92","57
57",48,
11448,45,Mar 92,Prof. Catalan,"J.H. Grace
H.W. Curjel","xx
xx","xx
xx","58
58",10,
11449,45,Mar 92,Prof. Tissot,"J.H. Grace
R. Knowles","45
45","Jun 92
Jun 92","57
57",45,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
11450,45,Mar 92,Prof. Bernés,"R.F. Davis
J.H. Grace","45
45","Aug 92
Aug 92","58
58",41,
11451,45,Mar 92,Prof. Sollertinsky,"J.H. Grace
N. Sarkar","46
46","Aug 93
Aug 93","60
60",84,
11452,45,Mar 92,Prof. G. de Longchamps,"A. Cayley
R.F. Davis
W.J. Greenstreet","45
xx
xx","Nov 92
xx
xx","58
57
57",22,
11453,45,Mar 92,E. Lampe,Prof. Lampe,45,Jun 92,57,31,
11454,45,Mar 92,Prof. Neuberg,"R.F. Davis
J.H. Grace","45
45","May 92
May 92","57
57",41,
11455,45,Mar 92,Prof. Mannheim,"R.F. Davis
H.W. Curjel","45
45","May 92
May 92","57
57",41,
11456,45,Mar 92,"J.J. Duran-Loriga
[in Italian]",,,,,41,
11457,45,Mar 92,A.M. Nash,"H.W. Curjel
Prof. Gopalachanar","48
48","Oct 95
Oct 95","64
64",51,
11458,45,Mar 92,Editor,"T. Savage
M. Brierley","45
45","Aug 92
Aug 92","58
58",41,
11459,45,Mar 92,T.P. Kirkman,,,,,46,
11460,45,Mar 92,W.S.B. Woolhouse,W.S.B. Woolhouse,45,May 92,57,12,
11461,45,Mar 92,Col. De Land,"D. Biddle
T. Savage","45
45","May 92
May 92","57
57",2,
11462,45,Mar 92,H.W. Segar,,62,U 01/09,,25,
10463,45,Mar 92,A. Martin,"T.R. Terry
N. Sarkar","45
45","May 92
May 92","57
57",10,
11464,45,Mar 92,H.J. Woodall,,,,,17,
11465,45,Mar 92,H. Brocard,"H.W. Curjel
Prof. Bhattacharya","45
45","Aug 92
Aug 92","58
58",46,
11466,45,Mar 92,R. Tucker,R. Tucker,45,Jun 92,57,41,
11467,45,Mar 92,Madame F.Prime,J.H. Grace,46,Jul 93,60,44,
11468,45,Mar 92,A.J. Pressland,H.J. Woodall,46,Sep 93,60,41,
11469,45,Mar 92,G.F. Howse,S.T. Shovelton (ps),xx,xx,90,44,
11470,45,Mar 92,E.M. Langley,"R.F. Davis
I. Arnold","45
45","May 92
May 92","57
57",41,
11471,45,Mar 92,G. Richardson,"J.H. Grace
R.F. Davis","45
45","May 92
May 92","57
57",41,
11472,45,Mar 92,W.J. Greenstreet,,63,U 03/10,,41,
11473,45,Mar 92,A.E. Thomas,"W.N. Bailey
S.F. Kirby","xx
xx","xx
xx","110
110",44,
11474,45,Mar 92,D. Edwardes,A.H.S. Gillson,xx,xx,92,46,
11475,45,Mar 92,D. Biddle,T.R. Terry,45,May 92,57,17,
11476,45,Mar 92,F.R.J. Hervey,,,,,12cs,
11477,45,Mar 92,R. Knowles,"H.W. Curjel
Krishmachandra De","49
49","Jul 96
Jul 96","66
66",79,
11478,45,Mar 92,C. Bickerdike,,,,,17,
11479,45,Mar 92,M. Brierley,"T.R. Terry
G.B.M. Zerr","45
45","Jun 92
Jun 92","57
57",41,
11480,45,Apr 92,J.J. Sylvester,H.W. Curjel,45,Jun 92,57,9,
11481,45,Apr 92,M.W. Crofton,,92,U 08/09,,45,
11482,45,Apr 92,Prof. Morley,,,,,41,
11483,45,Apr 92,V. Ramaswami Aiyar,,92,U 08/09,,17,
11484,45,Apr 92,H.L. Orchard,"R. Knowles
Ignacio Beyens","xx
xx","xx
xx","58
58",22,
11485,45,Apr 92,G.B.M. Zerr,"H.J. Woodall
Prof. Bhattacharya","xx
xx","xx
xx","58
58",11,
11486,45,Apr 92,J. Wolstenholme,G.B.M. Zerr,xx,xx,58,13,
11487,45,Apr 92,Prof. Catalan,,,,,48,
11488,45,Apr 92,Prof. Bernés,"W.F. Beard
E. Fenwick","xx
xx","xx
xx","109
109",41,
11489,45,Apr 92,Prof. Balitrand,"H.W. Curjel
W.J. Greenstreet","45
45","Jul 92
Jul 92","58
58",79,
11490,45,Apr 92,Prof. Neuberg,G. de Longchamps,45,Jun 92,57,44,
11491,45,Apr 92,"Prof. Stuart
Prof. Shields","J.N. Bissell
Prof. Radikanshuan","xx
xx","xx
xx","58
58",41,
11492,45,Apr 92,N. Sarkar,,,,,41,
11493,45,Apr 92,P.H. Schoute,"H.W. Curjel
Morgan Brierley","45
45","Jun 92
Jun 92","57
57",41,
11494,45,Apr 92,B. Chakravarti,"G.B.M. Zerr
Prof. Aiyar","xx
xx","xx
xx","61
61",41,
11495,45,Apr 92,Prof. Aiyar,"H.W. Curjel
G.B.M. Zerr","45
45","Jul 92
Jul 92","58
58",13,
11496,45,Apr 92,Prof. Mukhopadhyay,"Prof. Aiyar
B. Chakravarti","45
45","Jul 92
Jul 92","58
58",46,
11497,45,Apr 92,F.M. Shields,,,,,12,
11498,45,Apr 92,Editor,,,,,22,
11499,45,Apr 92,H.J. Woodall,,,,,17,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
11500,45,Apr 92,H. Brocard,,,,,46,
11501,45,Apr 92,R. Tucker,,,,,48,
11502,45,Apr 92,A.J. Pressland,,,,,41,
11503,45,Apr 92,W.J. Greenstreet,"H.J. Woodall
Prof. Krishnamarcham
Prof. Aiyar","46
46
46","Feb 93
Jun 93
Jun 93","59
59
59",41,
11504,45,Apr 92,D. Edwardes,,63,U 08/10,,46,
11505,45,Apr 92,D. Biddle,G.B.M. Zerr,45,Sep 92,58,17,
11506,45,Apr 92,R. Knowles,,,,,41,
11507,45,Apr 92,M. Brierley,,92,U 03/09,,44,
11508,45,Apr 92,I. Arnold,"H.W. Curjel
Morgan Brierley","45
45","Jun 92
Jun 92","57
57",47,
11509,45,Apr 92,J.H. Grace,"F.E. Relton
W.L. Marr
R.J. Dallas","62
62
62","Sep 09
Sep 09
Sep 09","92
92
92",41,
11510,45,Apr 92,T. Cotterill,,,,,44,
11511,45,Apr 92,R.W.D. Christie,R.F. Davis,45,Jun 92,57,9,
